playerID,yearID,stint,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameGiven,weight,height,bats,throws,debut,finalGame,retroID,bbrefID
giambja01,2001,1,154,520,109,178,47,2,38,120.0,2.0,0.0,129,83.0,24.0,13.0,0.0,9.0,17.0,1971.0,1.0,8.0,USA,CA,West Covina,,,,,,,Jason,Giambi,Jason Gilbert,240.0,75.0,L,R,1995-05-08,2014-09-27,giamj001,giambja01
giambje01,2001,1,124,371,64,105,26,0,12,57.0,0.0,1.0,63,83.0,1.0,4.0,3.0,2.0,13.0,1974.0,9.0,30.0,USA,CA,San Jose,,,,,,,Jeremy,Giambi,Jeremy Dean,185.0,72.0,L,L,1998-09-01,2003-08-01,giamj002,giambje01
gibboja01,2001,1,73,225,27,53,10,0,15,36.0,0.0,1.0,17,39.0,0.0,4.0,0.0,0.0,7.0,1977.0,3.0,2.0,USA,MI,Rochester,,,,,,,Jay,Gibbons,Jay Jonathan,195.0,72.0,L,L,2001-04-06,2011-06-03,gibbj002,gibboja01
gilbe01,2001,1,104,260,33,77,15,4,8,39.0,3.0,4.0,14,57.0,0.0,0.0,2.0,2.0,6.0,1972.0,10.0,6.0,Mexico,Baja California,Tijuana,,,,,,,Benji,Gil,Romar Benjamin,210.0,74.0,R,R,1993-04-05,2003-07-31,gil-b001,gilbe01
gilesbr02,2001,1,160,576,116,178,37,7,37,95.0,13.0,6.0,90,67.0,14.0,4.0,0.0,4.0,10.0,1971.0,1.0,20.0,USA,CA,El Cajon,,,,,,,Brian,Giles,Brian Stephen,195.0,71.0,L,L,1995-09-16,2009-06-18,gileb002,gilesbr02
gilesma01,2001,1,68,244,36,64,10,2,9,31.0,2.0,5.0,28,37.0,0.0,0.0,1.0,0.0,8.0,1978.0,5.0,18.0,USA,CA,San Diego,,,,,,,Marcus,Giles,Marcus William,180.0,68.0,R,R,2001-04-17,2007-09-28,gilem001,gilesma01
gilge01,2001,1,17,58,3,17,2,0,0,6.0,0.0,0.0,5,7.0,0.0,2.0,1.0,0.0,1.0,1975.0,8.0,7.0,Mexico,Oaxaca,Estacion Lagunas,,,,,,,Geronimo,Gil,Geronimo,240.0,75.0,R,R,2001-09-08,2007-08-22,gil-g001,gilge01
gilkebe01,2001,1,69,106,8,29,6,0,2,14.0,0.0,1.0,11,31.0,0.0,1.0,0.0,3.0,4.0,1966.0,9.0,24.0,USA,MO,St. Louis,,,,,,,Bernard,Gilkey,Otis Bernard,170.0,72.0,R,R,1990-09-04,2001-10-07,gilkb001,gilkebe01
ginteke01,2001,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1976.0,5.0,5.0,USA,CA,Norwalk,,,,,,,Keith,Ginter,Keith Michael,190.0,70.0,R,R,2000-09-20,2005-09-18,gintk001,ginteke01
gintema01,2001,1,20,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1977.0,12.0,24.0,USA,KY,Lexington,,,,,,,Matt,Ginter,Matthew Shane,215.0,73.0,R,R,2000-09-01,2008-08-03,gintm001,gintema01
gipsoch01,2001,1,94,64,16,14,2,2,0,5.0,1.0,1.0,4,20.0,0.0,2.0,1.0,1.0,2.0,1972.0,12.0,16.0,USA,CA,Orange,,,,,,,Charles,Gipson,Charles Wells,180.0,74.0,R,R,1998-03-31,2005-10-02,gipsc001,gipsoch01
girarjo01,2001,1,78,229,22,58,10,1,3,25.0,0.0,1.0,21,50.0,4.0,0.0,2.0,1.0,2.0,1964.0,10.0,14.0,USA,IL,Peoria,,,,,,,Joe,Girardi,Joseph Elliott,195.0,71.0,R,R,1989-04-04,2003-09-28,giraj001,girarjo01
glanvdo01,2001,1,153,634,74,166,24,3,14,55.0,28.0,6.0,19,91.0,1.0,4.0,10.0,7.0,7.0,1970.0,8.0,25.0,USA,NJ,Hackensack,,,,,,,Doug,Glanville,Douglas Metunwa,170.0,74.0,R,R,1996-06-09,2004-10-03,gland001,glanvdo01
glaustr01,2001,1,161,588,100,147,38,2,41,108.0,10.0,3.0,107,158.0,7.0,6.0,0.0,7.0,16.0,1976.0,8.0,3.0,USA,CA,Tarzana,,,,,,,Troy,Glaus,Troy Edward,220.0,77.0,R,R,1998-07-31,2010-10-01,glaut001,glaustr01
glavito02,2001,1,35,57,4,8,2,0,0,2.0,0.0,0.0,4,21.0,0.0,0.0,17.0,0.0,0.0,1966.0,3.0,25.0,USA,MA,Concord,,,,,,,Tom,Glavine,Thomas Michael,175.0,72.0,L,L,1987-08-17,2008-08-14,glavt001,glavito02
glovega01,2001,1,46,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1976.0,12.0,3.0,USA,OH,Cleveland,,,,,,,Gary,Glover,John Gary,200.0,77.0,R,R,1999-09-30,2008-09-29,glovg001,glovega01
glynnry01,2001,1,12,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1974.0,11.0,1.0,USA,VA,Portsmouth,,,,,,,Ryan,Glynn,Ryan David,195.0,75.0,R,R,1999-05-16,2005-07-06,glynr001,glynnry01
gomeswa01,4002,3,55,1,0,1,0,0,0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1973.0,1.0,15.0,USA,VA,Hampton,,,,,,,Wayne,Gomes,Wayne Maurice,215.0,74.0,R,R,1997-06-13,2002-09-28,gomew001,gomeswa01
gomezch02,4002,3,98,301,37,78,19,0,8,43.0,4.0,0.0,17,38.0,0.0,2.0,6.0,5.0,9.0,1971.0,6.0,16.0,USA,CA,Los Angeles,,,,,,,Chris,Gomez,Christopher Cory,183.0,73.0,R,R,1993-07-19,2008-09-18,gomec001,gomezch02
gonzaal01,2001,1,154,636,79,161,25,5,17,76.0,18.0,11.0,43,149.0,0.0,7.0,7.0,10.0,16.0,1973.0,4.0,8.0,USA,FL,Miami,,,,,,,Alex,Gonzalez,Alexander Scott,180.0,72.0,R,R,1994-04-04,2006-05-20,gonza001,gonzaal01
gonzaal02,2001,1,145,515,57,129,36,1,9,48.0,2.0,2.0,30,107.0,6.0,10.0,3.0,3.0,13.0,1977.0,2.0,15.0,Venezuela,Aragua,Cagua,,,,,,,Alex,Gonzalez,Alexander,210.0,73.0,R,R,1998-08-25,2014-04-17,gonza002,gonzaal02
gonzadi01,2001,1,16,20,1,2,0,0,0,0.0,0.0,0.0,1,4.0,0.0,0.0,1.0,0.0,0.0,1978.0,12.0,21.0,P.R.,,Bayamon,,,,,,,Dicky,Gonzalez,Dicky Angel,200.0,70.0,R,R,2001-05-01,2004-05-12,gonzd002,gonzadi01
gonzaju03,2001,1,140,532,97,173,34,1,35,140.0,1.0,0.0,41,94.0,5.0,6.0,0.0,16.0,18.0,1969.0,10.0,20.0,P.R.,,Arecibo,,,,,,,Juan,Gonzalez,Juan Alberto,175.0,75.0,R,R,1989-09-01,2005-05-31,gonzj002,gonzaju03
gonzalu01,2001,1,162,609,128,198,36,7,57,142.0,1.0,1.0,100,83.0,24.0,14.0,0.0,5.0,14.0,1967.0,9.0,3.0,USA,FL,Tampa,,,,,,,Luis,Gonzalez,Luis Emilio,180.0,74.0,L,R,1990-09-04,2008-09-28,gonzl001,gonzalu01
gonzara01,2001,1,11,14,0,3,0,0,0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0,1973.0,12.0,27.0,P.R.,,Santurce,,,,,,,Raul,Gonzalez,Victor Raul,190.0,68.0,R,R,2000-05-25,2004-06-21,gonzr002,gonzara01
gonzawi01,2001,1,64,160,16,44,6,0,8,27.0,2.0,0.0,11,28.0,1.0,4.0,0.0,1.0,3.0,1974.0,5.0,17.0,Venezuela,Aragua,Aragua,,,,,,,Wiki,Gonzalez,Wiklenman Vicente,175.0,71.0,R,R,1999-08-14,2006-05-24,gonzw001,gonzawi01
goodwto01,2001,1,105,286,51,66,8,5,4,22.0,22.0,8.0,23,58.0,0.0,0.0,1.0,2.0,3.0,1968.0,7.0,27.0,USA,CA,Fresno,,,,,,,Tom,Goodwin,Thomas Jones,165.0,73.0,L,R,1991-09-01,2004-09-30,goodt001,goodwto01
gordoto01,2001,1,47,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1967.0,11.0,18.0,USA,FL,Sebring,,,,,,,Tom,Gordon,Thomas,160.0,69.0,R,R,1988-09-08,2009-05-03,gordt001,gordoto01
gracema01,2001,1,145,476,66,142,31,2,15,78.0,1.0,0.0,67,36.0,6.0,4.0,1.0,5.0,7.0,1964.0,6.0,28.0,USA,NC,Winston-Salem,,,,,,,Mark,Grace,Mark Eugene,190.0,74.0,L,L,1988-05-02,2003-09-28,gracm001,gracema01
graffto01,2001,1,74,145,23,44,9,0,2,15.0,4.0,1.0,16,29.0,0.0,1.0,4.0,3.0,4.0,1972.0,6.0,6.0,USA,NY,Amityville,,,,,,,Tony,Graffanino,Anthony Joseph,175.0,73.0,R,R,1996-04-19,2009-04-26,graft001,graffto01
graveda01,2001,1,66,4,1,1,0,0,1,2.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,1973.0,8.0,7.0,Viet Nam,,Saigon,,,,,,,Danny,Graves,Daniel Peter,200.0,71.0,R,R,1996-07-13,2006-05-09,gravd001,graveda01
grebecr01,2001,1,23,41,1,2,1,0,0,2.0,0.0,0.0,2,9.0,0.0,0.0,0.0,0.0,0.0,1964.0,12.0,29.0,USA,PA,Johnstown,,,,,,,Craig,Grebeck,Craig Allen,160.0,68.0,R,R,1990-04-13,2001-06-02,grebc001,grebecr01
greensh01,2001,1,161,619,121,184,31,4,49,125.0,20.0,4.0,72,107.0,10.0,5.0,0.0,5.0,10.0,1972.0,11.0,10.0,USA,IL,Des Plaines,,,,,,,Shawn,Green,Shawn David,190.0,76.0,L,L,1993-09-28,2007-09-29,grees001,greensh01
greenst01,2001,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1978.0,1.0,26.0,CAN,QC,Greenfield Park,,,,,,,Steve,Green,Steve,200.0,74.0,R,R,2001-04-07,2001-04-07,grees003,greenst01
greento02,2001,1,35,96,9,20,4,0,1,11.0,0.0,0.0,3,21.0,0.0,1.0,0.0,0.0,3.0,1971.0,5.0,8.0,USA,GA,Augusta,,,,,,,Todd,Greene,Todd Anthony,195.0,70.0,R,R,1996-07-30,2006-10-01,greet003,greento02
greerru01,2001,1,62,245,38,67,23,0,7,29.0,1.0,2.0,27,32.0,1.0,1.0,1.0,5.0,5.0,1969.0,1.0,21.0,USA,AL,Fort Rucker,,,,,,,Rusty,Greer,Thurman Clyde,190.0,72.0,L,L,1994-05-16,2002-07-11,greer001,greerru01
grievbe01,2001,1,154,542,72,143,30,2,11,72.0,7.0,1.0,87,159.0,2.0,8.0,0.0,2.0,13.0,1976.0,5.0,4.0,USA,TX,Arlington,,,,,,,Ben,Grieve,Benjamin,200.0,76.0,L,R,1997-09-03,2005-10-02,grieb001,grievbe01
griffke02,2001,1,111,364,57,104,20,2,22,65.0,2.0,0.0,44,72.0,6.0,4.0,1.0,4.0,8.0,1969.0,11.0,21.0,USA,PA,Donora,,,,,,,Ken,Griffey,George Kenneth,195.0,75.0,L,L,1989-04-03,2010-05-31,grifk002,griffke02
grillja01,2001,1,6,7,1,2,0,0,1,2.0,0.0,0.0,0,2.0,0.0,0.0,2.0,0.0,0.0,1976.0,11.0,11.0,USA,MI,Royal Oak,,,,,,,Jason,Grilli,Jason Michael,235.0,77.0,R,R,2000-05-11,2017-10-01,grilj001,grillja01
grimsja01,2001,1,73,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1967.0,8.0,7.0,USA,TX,Cleveland,,,,,,,Jason,Grimsley,Jason Alan,180.0,75.0,R,R,1989-09-08,2006-05-31,grimj001,grimsja01
grissma02,2001,1,135,448,56,99,17,1,21,60.0,7.0,5.0,16,107.0,0.0,2.0,0.0,2.0,12.0,1967.0,4.0,17.0,USA,GA,Atlanta,,,,,,,Marquis,Grissom,Marquis Deon,190.0,71.0,R,R,1989-08-22,2005-07-31,grism001,grissma02
groombu01,2001,1,70,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1965.0,7.0,10.0,USA,TX,Dallas,,,,,,,Buddy,Groom,Wedsel Gary,200.0,74.0,L,L,1992-06-20,2005-09-24,groob001,groombu01
grudzma01,2001,1,133,539,83,146,21,3,13,55.0,4.0,4.0,28,83.0,0.0,11.0,3.0,5.0,9.0,1970.0,6.0,30.0,USA,WI,Milwaukee,,,,,,,Mark,Grudzielanek,Mark James,185.0,73.0,R,R,1995-04-28,2010-06-06,grudm001,grudzma01
guarded01,2001,1,67,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1970.0,10.0,2.0,USA,CA,Stockton,,,,,,,Eddie,Guardado,Edward Adrain,195.0,72.0,R,L,1993-06-13,2009-09-30,guare001,guarded01
guerrvl01,2001,1,159,599,107,184,45,4,34,108.0,37.0,16.0,60,88.0,24.0,9.0,0.0,3.0,24.0,1975.0,2.0,9.0,D.R.,Peravia,Nizao,,,,,,,Vladimir,Guerrero,Vladimir,235.0,75.0,R,R,1996-09-19,2011-09-28,guerv001,guerrvl01
guerrwi01,2001,1,60,142,16,48,5,1,1,8.0,5.0,2.0,3,17.0,0.0,0.0,2.0,0.0,1.0,1974.0,10.0,24.0,D.R.,Peravia,Don Gregorio,,,,,,,Wilton,Guerrero,Wilton,145.0,71.0,B,R,1996-09-03,2004-10-01,guerw001,guerrwi01
guillca01,2001,1,140,456,72,118,21,4,5,53.0,4.0,1.0,53,89.0,0.0,1.0,7.0,6.0,9.0,1975.0,9.0,30.0,Venezuela,Aragua,Maracay,,,,,,,Carlos,Guillen,Carlos Alfonso,215.0,73.0,B,R,1998-09-06,2011-09-18,guilc001,guillca01
guilljo01,2001,1,41,135,14,37,5,0,3,11.0,2.0,3.0,6,26.0,2.0,3.0,0.0,1.0,2.0,1976.0,5.0,17.0,D.R.,San Cristobal,San Cristobal,,,,,,,Jose,Guillen,Jose Manuel,165.0,71.0,R,R,1997-04-01,2010-10-03,guilj001,guilljo01
gulanmi01,2001,1,6,6,1,0,0,0,0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,0.0,0.0,1970.0,12.0,18.0,USA,OH,Steubenville,,,,,,,Mike,Gulan,Michael Watts,192.0,73.0,R,R,1997-05-14,2001-10-06,gulam001,gulanmi01
guthrma01,2001,1,54,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1965.0,9.0,22.0,USA,NY,Buffalo,,,,,,,Mark,Guthrie,Mark Andrew,192.0,76.0,R,L,1989-07-25,2003-09-28,guthm001,guthrma01
gutieri01,2001,1,147,528,76,153,23,3,10,66.0,4.0,3.0,40,56.0,0.0,10.0,17.0,11.0,13.0,1970.0,5.0,23.0,USA,FL,Miami,,,,,,,Ricky,Gutierrez,Ricardo,175.0,73.0,R,R,1993-04-13,2004-10-03,gutir001,gutieri01
guzmacr01,2001,1,118,493,80,149,28,14,10,51.0,25.0,8.0,21,78.0,0.0,5.0,8.0,0.0,6.0,1978.0,3.0,21.0,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Cristian,Guzman,Cristian,180.0,72.0,B,R,1999-04-06,2010-09-08,guzmc001,guzmacr01
guzmaed01,2001,1,61,115,8,28,6,0,3,7.0,0.0,0.0,5,16.0,2.0,0.0,0.0,1.0,2.0,1976.0,9.0,11.0,P.R.,,Bayamon,,,,,,,Edwards,Guzman,Edwards,205.0,71.0,L,R,1999-04-06,2003-09-28,guzme001,guzmaed01
guzmage01,2001,1,4,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1972.0,11.0,28.0,D.R.,Hermanas Mirabal,Tenares,,,,,,,Geraldo,Guzman,Geraldo Moreno,180.0,74.0,R,R,2000-07-06,2001-06-04,guzmg001,guzmage01
gwynnto01,2001,1,71,102,5,33,9,1,1,17.0,1.0,0.0,10,9.0,1.0,0.0,0.0,0.0,1.0,1960.0,5.0,9.0,USA,CA,Los Angeles,2014.0,6.0,16.0,USA,CA,Poway,Tony,Gwynn,Anthony Keith,185.0,71.0,L,L,1982-07-19,2001-10-07,gwynt001,gwynnto01
hackmlu01,2001,1,35,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,1974.0,10.0,10.0,USA,MS,Columbus,,,,,,,Luther,Hackman,Luther Gean,195.0,76.0,R,R,1999-09-01,2003-09-27,hackl001,hackmlu01
hairsje02,2001,1,159,532,63,124,25,5,8,47.0,29.0,11.0,44,73.0,0.0,13.0,9.0,4.0,12.0,1976.0,5.0,29.0,USA,IA,Des Moines,,,,,,,Jerry,Hairston,Jerry Wayne,195.0,70.0,R,R,1998-09-11,2013-09-25,hairj002,hairsje02
halamjo01,2001,1,31,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1972.0,2.0,22.0,USA,NY,Brooklyn,,,,,,,John,Halama,John Thadeuz,215.0,77.0,L,L,1998-04-02,2006-06-10,halaj001,halamjo01
hallaro01,2001,1,17,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1977.0,5.0,14.0,USA,CO,Denver,2017.0,11.0,7.0,USA,FL,Holiday,Roy,Halladay,Harry Leroy,225.0,78.0,R,R,1998-09-20,2013-09-23,hallr001,hallaro01
hallto02,2001,1,49,188,28,56,16,0,4,30.0,2.0,2.0,4,16.0,0.0,3.0,0.0,1.0,5.0,1975.0,10.0,21.0,USA,WA,Tacoma,,,,,,,Toby,Hall,Toby Jason,255.0,74.0,R,R,2000-09-15,2008-09-21,hallt001,hallto02
haltesh01,2001,1,136,450,53,128,32,7,12,65.0,3.0,3.0,37,100.0,2.0,7.0,7.0,6.0,14.0,1969.0,11.0,8.0,USA,MD,La Plata,,,,,,,Shane,Halter,Shane David,160.0,70.0,R,R,1997-04-06,2004-10-03,halts001,haltesh01
hamilda02,2001,1,52,126,15,27,7,1,1,5.0,3.0,1.0,19,20.0,3.0,2.0,2.0,2.0,2.0,1964.0,12.0,3.0,USA,LA,Baton Rouge,2015.0,6.0,21.0,USA,TX,Pearland,Darryl,Hamilton,Darryl Quinn,180.0,73.0,L,R,1988-06-03,2001-06-28,hamid001,hamilda02
hamiljo02,4002,3,26,8,0,1,1,0,0,1.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0.0,0.0,1970.0,9.0,9.0,USA,GA,Statesboro,,,,,,,Joey,Hamilton,Johns Joseph,220.0,76.0,R,R,1994-05-24,2003-06-06,hamij002,hamiljo02
hammoje01,2001,1,49,174,20,43,11,1,6,21.0,5.0,3.0,14,42.0,1.0,4.0,0.0,2.0,2.0,1971.0,3.0,5.0,USA,NJ,Plainfield,,,,,,,Jeffrey,Hammonds,Jeffrey Bryan,195.0,72.0,R,R,1993-06-25,2005-05-22,hammj001,hammoje01
hamptmi01,2001,1,43,79,20,23,2,0,7,16.0,0.0,1.0,2,21.0,0.0,0.0,5.0,0.0,1.0,1972.0,9.0,9.0,USA,FL,Brooksville,,,,,,,Mike,Hampton,Michael William,185.0,70.0,R,L,1993-04-17,2010-10-03,hampm001,hamptmi01
hanseda01,2001,1,92,140,13,33,10,0,2,20.0,0.0,1.0,32,29.0,5.0,0.0,0.0,3.0,3.0,1968.0,11.0,24.0,USA,CA,Long Beach,,,,,,,Dave,Hansen,David Andrew,180.0,72.0,L,R,1990-09-16,2005-10-02,hansd001,hanseda01
harnipe01,2001,1,8,11,2,3,1,0,0,0.0,0.0,0.0,0,5.0,0.0,0.0,1.0,0.0,0.0,1966.0,9.0,23.0,USA,NY,Commack,,,,,,,Pete,Harnisch,Peter Thomas,195.0,73.0,B,R,1988-09-13,2001-05-07,harnp001,harnipe01
harpetr01,2001,1,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1976.0,5.0,21.0,USA,VA,Harrisonburg,,,,,,,Travis,Harper,Travis Boyd,190.0,76.0,L,R,2000-08-04,2006-08-01,harpt002,harpetr01
harrile01,2001,1,110,135,12,30,5,1,0,9.0,3.0,2.0,8,9.0,0.0,0.0,0.0,0.0,3.0,1964.0,10.0,28.0,USA,FL,Miami,,,,,,,Lenny,Harris,Leonard Anthony,195.0,70.0,L,R,1988-09-07,2005-10-02,harrl001,harrile01
harriwi01,2001,1,9,24,3,3,1,0,0,0.0,0.0,0.0,0,7.0,0.0,0.0,1.0,0.0,0.0,1978.0,6.0,22.0,USA,GA,Cairo,,,,,,,Willie,Harris,William Charles,195.0,69.0,L,R,2001-09-02,2012-06-24,harrw001,harriwi02
harveke01,2001,1,4,12,1,3,1,0,0,2.0,0.0,1.0,0,4.0,0.0,0.0,0.0,0.0,1.0,1978.0,3.0,1.0,USA,CA,Los Angeles,,,,,,,Ken,Harvey,Kenneth Eugene,240.0,74.0,R,R,2001-09-18,2005-05-18,harvk001,harveke01
harvich01,2001,1,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1976.0,9.0,16.0,USA,TN,Selmer,,,,,,,Chad,Harville,Chad Ashley,180.0,69.0,R,R,1999-06-23,2006-08-12,harvc001,harvich01
hasegsh01,2001,1,46,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1968.0,8.0,1.0,Japan,Hyogo,Kobe,,,,,,,Shigetoshi,Hasegawa,Shigetoshi,160.0,71.0,R,R,1997-04-05,2005-09-28,hases001,hasegsh01
haselbi01,2001,1,47,130,12,37,6,0,3,25.0,0.0,1.0,8,27.0,0.0,1.0,1.0,0.0,5.0,1966.0,5.0,25.0,USA,NJ,Long Branch,,,,,,,Bill,Haselman,William Joseph,205.0,75.0,R,R,1990-09-03,2003-09-27,haseb001,haselbi01
hattesc01,2001,1,94,278,34,68,19,0,3,25.0,1.0,1.0,33,26.0,0.0,4.0,0.0,1.0,7.0,1969.0,12.0,14.0,USA,OR,Salem,,,,,,,Scott,Hatteberg,Scott Allen,192.0,73.0,L,R,1995-09-08,2008-05-25,hatts001,hattesc01
hawkila01,2001,1,62,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1972.0,12.0,21.0,USA,IN,Gary,,,,,,,LaTroy,Hawkins,LaTroy,220.0,77.0,R,R,1995-04-29,2015-10-03,hawkl001,hawkila01
hayesch01,2001,1,31,50,4,10,2,0,0,4.0,0.0,0.0,7,16.0,1.0,0.0,0.0,1.0,1.0,1965.0,5.0,29.0,USA,MS,Hattiesburg,,,,,,,Charlie,Hayes,Charles Dewayne,190.0,72.0,R,R,1988-09-11,2001-06-27,hayec001,hayesch01
hayneji01,2001,1,32,52,5,8,2,0,0,0.0,0.0,0.0,2,16.0,0.0,0.0,5.0,0.0,0.0,1972.0,9.0,5.0,USA,GA,La Grange,,,,,,,Jimmy,Haynes,Jimmy Wayne,185.0,76.0,R,R,1995-09-13,2004-05-04,haynj001,hayneji01
helliri01,2001,1,34,4,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1970.0,12.0,15.0,USA,ND,Devils Lake,,,,,,,Rick,Helling,Ricky Allen,215.0,75.0,R,R,1994-04-10,2006-09-09,hellr001,helliri01
helmswe01,2001,1,100,216,28,48,10,3,10,36.0,1.0,1.0,21,56.0,2.0,1.0,0.0,1.0,3.0,1976.0,5.0,12.0,USA,NC,Gastonia,,,,,,,Wes,Helms,Wesley Ray,230.0,76.0,R,R,1998-09-05,2011-08-13,helmw001,helmswe01
heltoto01,2001,1,159,587,132,197,54,2,49,146.0,7.0,5.0,98,104.0,15.0,5.0,1.0,5.0,14.0,1973.0,8.0,20.0,USA,TN,Knoxville,,,,,,,Todd,Helton,Todd Lynn,220.0,74.0,L,L,1997-08-02,2013-09-29,heltt001,heltoto01
henderi01,2001,1,123,379,70,86,17,3,8,42.0,25.0,7.0,81,84.0,0.0,3.0,0.0,2.0,8.0,1958.0,12.0,25.0,USA,IL,Chicago,,,,,,,Rickey,Henderson,Rickey Nelson Henley,180.0,70.0,R,L,1979-06-24,2003-09-19,hendr001,henderi01
henrydo01,2001,1,53,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1963.0,12.0,10.0,USA,CA,Sacramento,,,,,,,Doug,Henry,Richard Douglas,185.0,76.0,R,R,1991-07-15,2001-10-03,henrd002,henrydo01
hentgpa01,2001,1,9,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1968.0,11.0,13.0,USA,MI,Detroit,,,,,,,Pat,Hentgen,Patrick George,210.0,74.0,R,R,1991-09-03,2004-07-21,hentp001,hentgpa01
heredfe01,2001,1,48,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1975.0,6.0,18.0,D.R.,Barahona,Barahona,,,,,,,Felix,Heredia,Felix,180.0,72.0,L,L,1996-08-09,2005-04-18,heref001,heredfe01
heredgi01,2001,1,24,3,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1965.0,10.0,26.0,USA,AZ,Nogales,,,,,,,Gil,Heredia,Gilbert,190.0,73.0,R,R,1991-09-01,2001-09-19,hereg001,heredgi01
hergema01,2001,1,75,9,0,4,0,0,0,1.0,0.0,0.0,0,3.0,0.0,0.0,1.0,0.0,0.0,1970.0,4.0,1.0,USA,IL,Champaign,,,,,,,Matt,Herges,Matthew Tyler,200.0,72.0,L,R,1999-08-03,2009-10-04,hergm001,hergema01
hermach01,2001,1,22,55,5,9,1,0,2,5.0,0.0,1.0,1,18.0,0.0,0.0,0.0,0.0,0.0,1977.0,9.0,10.0,USA,UT,Salt Lake City,,,,,,,Chad,Hermansen,Chad Bruce,185.0,74.0,R,R,1999-09-07,2004-04-17,hermc001,hermach01
hermadu01,2001,1,34,62,2,5,1,0,0,3.0,0.0,0.0,2,30.0,0.0,0.0,5.0,0.0,1.0,1972.0,12.0,21.0,USA,OH,Springfield,,,,,,,Dustin,Hermanson,Dustin Michael,195.0,75.0,R,R,1995-05-08,2006-09-24,hermd001,hermadu01
hernaad01,2001,1,6,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1975.0,3.0,25.0,Cuba,La Habana,La Habana,,,,,,,Adrian,Hernandez,Adrian R.,185.0,73.0,R,R,2001-04-21,2004-05-08,herna002,hernaad01
hernaal01,2001,1,7,11,0,1,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,1.0,1977.0,5.0,28.0,P.R.,,San Juan,,,,,,,Alex,Hernandez,Alexander,190.0,76.0,L,L,2000-09-01,2001-08-10,herna001,hernaal01
hernaca03,2001,1,3,5,0,1,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,1.0,0.0,0.0,1980.0,4.0,22.0,Venezuela,Carabobo,Guacara,,,,,,,Carlos,Hernandez,Carlos Enrique,205.0,71.0,L,L,2001-08-18,2004-09-26,hernc004,hernaca03
